step,time_s,dt_s,midpoint_radius_m,radius_m,midpoint_air_temperature_C,midpoint_air_moisture_kgkg,picard_iterations,picard_delta_temperature_C,picard_delta_moisture_kgkg,temperature_linear_normalized_inf_residual,moisture_linear_normalized_inf_residual,linear_normalized_inf_residual,temperature_balance_residual,moisture_balance_residual,temperature_boundary_flux,moisture_boundary_flux,max_moisture_kgkg,max_xi,max_radius_m
39343,139115.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,4.149570e-12,6.557539e-11,2.429663e-16,3.637542e-16,3.637542e-16,-6.524230e-08,-5.679885e-19,2.457294e-09,-3.342411e-07,1.822464178842e-01,0.000000000000e+00,0.000000000000e+00
39344,139120.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,7.617018e-12,6.555600e-11,2.429667e-16,2.728344e-16,2.728344e-16,-3.565040e-08,4.251047e-19,-1.332268e-09,-3.342119e-07,1.822413553126e-01,0.000000000000e+00,0.000000000000e+00
39345,139125.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,5.670131e-12,6.553696e-11,2.429670e-16,2.728531e-16,2.728531e-16,-1.157068e-07,-2.916970e-19,-6.424491e-09,-3.341828e-07,1.822362932044e-01,0.000000000000e+00,0.000000000000e+00
39346,139130.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,6.011192e-12,6.551810e-11,2.429674e-16,3.638291e-16,3.638291e-16,1.321303e-07,-9.787995e-19,-3.641532e-09,-3.341537e-07,1.822312315595e-01,0.000000000000e+00,0.000000000000e+00
39347,139135.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,4.007461e-12,6.549891e-11,2.429678e-16,2.728905e-16,2.728905e-16,-5.791126e-08,-1.631174e-18,-2.516506e-09,-3.341245e-07,1.822261703779e-01,0.000000000000e+00,0.000000000000e+00
39348,139140.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,4.654055e-12,6.547990e-11,2.429682e-16,2.729092e-16,2.729092e-16,-8.956415e-08,2.055643e-19,1.302662e-09,-3.340954e-07,1.822211096594e-01,0.000000000000e+00,0.000000000000e+00
39349,139145.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,3.979039e-12,6.546089e-11,2.429685e-16,2.729279e-16,2.729279e-16,-1.825632e-07,-1.694066e-21,6.572520e-09,-3.340663e-07,1.822160494042e-01,0.000000000000e+00,0.000000000000e+00
39350,139150.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,5.194067e-12,6.544194e-11,2.429689e-16,2.729467e-16,2.729467e-16,2.234261e-08,5.205017e-19,8.038015e-09,-3.340372e-07,1.822109896120e-01,0.000000000000e+00,0.000000000000e+00
39351,139155.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,5.890399e-12,6.542281e-11,2.429693e-16,2.729654e-16,2.729654e-16,-1.117305e-07,1.135077e-18,8.615331e-09,-3.340081e-07,1.822059302828e-01,0.000000000000e+00,0.000000000000e+00
39352,139160.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,5.954348e-12,6.540391e-11,2.429696e-16,3.639788e-16,3.639788e-16,-2.129672e-07,-3.523657e-19,7.964000e-09,-3.339790e-07,1.822008714165e-01,0.000000000000e+00,0.000000000000e+00
39353,139165.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,4.803269e-12,6.538480e-11,2.429700e-16,2.730028e-16,2.730028e-16,4.944948e-08,-4.471805e-19,6.454097e-09,-3.339499e-07,1.821958130131e-01,0.000000000000e+00,0.000000000000e+00
39354,139170.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,4.419576e-12,6.536584e-11,2.429704e-16,2.730215e-16,2.730215e-16,1.076438e-07,1.149000e-18,9.799569e-09,-3.339208e-07,1.821907550726e-01,0.000000000000e+00,0.000000000000e+00
39355,139175.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,3.936407e-12,6.534683e-11,2.429708e-16,3.640537e-16,3.640537e-16,-6.535786e-08,6.034580e-19,1.480297e-08,-3.338917e-07,1.821856975948e-01,0.000000000000e+00,0.000000000000e+00
39356,139180.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,6.416201e-12,6.532778e-11,2.429711e-16,2.730590e-16,2.730590e-16,2.379075e-07,1.118031e-18,1.567635e-08,-3.338626e-07,1.821806405797e-01,0.000000000000e+00,0.000000000000e+00
39357,139185.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,7.375434e-12,6.530878e-11,3.239620e-16,2.730777e-16,3.239620e-16,-1.546547e-07,5.907525e-19,1.388519e-08,-3.338335e-07,1.821755840272e-01,0.000000000000e+00,0.000000000000e+00
39358,139190.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,7.325696e-12,6.528975e-11,2.429719e-16,2.730964e-16,2.730964e-16,-8.019213e-08,-9.987048e-19,1.731948e-08,-3.338045e-07,1.821705279373e-01,0.000000000000e+00,0.000000000000e+00
39359,139195.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,4.497736e-12,6.527082e-11,2.429722e-16,2.731151e-16,2.731151e-16,-1.745990e-07,-7.683648e-19,1.696421e-08,-3.337754e-07,1.821654723098e-01,0.000000000000e+00,0.000000000000e+00
39360,139200.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,3.900880e-12,6.525174e-11,2.429726e-16,3.641784e-16,3.641784e-16,-5.113770e-08,5.432658e-19,1.213844e-08,-3.337463e-07,1.821604171448e-01,0.000000000000e+00,0.000000000000e+00
39361,139205.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,5.634604e-12,6.523276e-11,2.429730e-16,3.642034e-16,3.642034e-16,1.907163e-07,9.016666e-19,9.784766e-09,-3.337173e-07,1.821553624422e-01,0.000000000000e+00,0.000000000000e+00
39362,139210.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,6.615153e-12,6.521390e-11,2.429734e-16,2.731713e-16,2.731713e-16,-1.728055e-07,3.216608e-19,1.175356e-08,-3.336882e-07,1.821503082018e-01,0.000000000000e+00,0.000000000000e+00
39363,139215.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,5.570655e-12,6.519497e-11,2.429737e-16,3.642533e-16,3.642533e-16,5.901122e-08,1.357900e-19,1.016964e-08,-3.336591e-07,1.821452544237e-01,0.000000000000e+00,0.000000000000e+00
39364,139220.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,5.272227e-12,6.517592e-11,3.239655e-16,3.187435e-16,3.239655e-16,-2.416443e-07,9.347538e-19,4.381680e-09,-3.336301e-07,1.821402011078e-01,0.000000000000e+00,0.000000000000e+00
39365,139225.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,5.506706e-12,6.515719e-11,2.429745e-16,2.732274e-16,2.732274e-16,-2.121964e-07,1.464838e-18,9.237056e-09,-3.336010e-07,1.821351482540e-01,0.000000000000e+00,0.000000000000e+00
39366,139230.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,4.952483e-12,6.513810e-11,2.429748e-16,2.732461e-16,2.732461e-16,-7.614173e-09,1.445303e-18,1.101341e-08,-3.335720e-07,1.821300958622e-01,0.000000000000e+00,0.000000000000e+00
39367,139235.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,6.764367e-12,6.511924e-11,2.429752e-16,2.732649e-16,2.732649e-16,2.087602e-07,-9.331127e-19,6.409688e-09,-3.335429e-07,1.821250439324e-01,0.000000000000e+00,0.000000000000e+00
39368,139240.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,3.488765e-12,6.510015e-11,2.429756e-16,2.732836e-16,2.732836e-16,1.574428e-07,3.494011e-20,1.657933e-09,-3.335139e-07,1.821199924645e-01,0.000000000000e+00,0.000000000000e+00
39369,139245.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,6.103562e-12,6.508136e-11,2.429759e-16,3.644031e-16,3.644031e-16,1.234627e-07,5.090139e-19,2.220446e-09,-3.334849e-07,1.821149414584e-01,0.000000000000e+00,0.000000000000e+00
39370,139250.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,4.170886e-12,6.506232e-11,3.239684e-16,3.644280e-16,3.644280e-16,4.172036e-08,-2.373810e-19,2.279658e-09,-3.334558e-07,1.821098909142e-01,0.000000000000e+00,0.000000000000e+00
39371,139255.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,5.883294e-12,6.504348e-11,2.429767e-16,3.644530e-16,3.644530e-16,4.385986e-08,4.162638e-19,2.205643e-09,-3.334268e-07,1.821048408316e-01,0.000000000000e+00,0.000000000000e+00
39372,139260.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,4.327205e-12,6.502458e-11,2.429771e-16,2.733585e-16,2.733585e-16,4.699742e-09,-1.017551e-18,4.292862e-09,-3.333978e-07,1.820997912107e-01,0.000000000000e+00,0.000000000000e+00
39373,139265.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,6.195933e-12,6.500567e-11,2.429774e-16,3.189401e-16,3.189401e-16,1.114564e-08,2.941322e-19,5.506706e-09,-3.333688e-07,1.820947420514e-01,0.000000000000e+00,0.000000000000e+00
39374,139270.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,7.091217e-12,6.498681e-11,2.429778e-16,2.733959e-16,2.733959e-16,1.307002e-07,2.144582e-19,7.046215e-09,-3.333397e-07,1.820896933537e-01,0.000000000000e+00,0.000000000000e+00
39375,139275.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,4.703793e-12,6.496796e-11,3.239709e-16,2.734147e-16,3.239709e-16,3.148643e-08,9.005548e-19,6.187643e-09,-3.333107e-07,1.820846451174e-01,0.000000000000e+00,0.000000000000e+00
39376,139280.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,4.725109e-12,6.494887e-11,3.239714e-16,3.645778e-16,3.645778e-16,1.942623e-08,-5.198665e-19,5.166238e-09,-3.332817e-07,1.820795973425e-01,0.000000000000e+00,0.000000000000e+00
39377,139285.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,3.694822e-12,6.493025e-11,2.429789e-16,2.734521e-16,2.734521e-16,8.035860e-08,-1.107496e-19,5.506706e-09,-3.332527e-07,1.820745500289e-01,0.000000000000e+00,0.000000000000e+00
39378,139290.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,4.050094e-12,6.491113e-11,2.429793e-16,3.646278e-16,3.646278e-16,1.133542e-07,-8.483564e-19,3.256654e-09,-3.332237e-07,1.820695031766e-01,0.000000000000e+00,0.000000000000e+00
39379,139295.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,7.240430e-12,6.489236e-11,2.429797e-16,2.734895e-16,2.734895e-16,-3.878743e-08,1.204693e-18,-2.590520e-09,-3.331947e-07,1.820644567855e-01,0.000000000000e+00,0.000000000000e+00
39380,139300.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,7.297274e-12,6.487356e-11,2.429800e-16,2.735083e-16,2.735083e-16,2.471002e-08,7.802232e-19,-2.220446e-09,-3.331657e-07,1.820594108555e-01,0.000000000000e+00,0.000000000000e+00
39381,139305.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,2.970069e-12,6.485470e-11,2.429804e-16,2.735270e-16,2.735270e-16,1.571917e-07,7.972168e-19,2.960595e-11,-3.331367e-07,1.820543653866e-01,0.000000000000e+00,0.000000000000e+00
39382,139310.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,5.684342e-12,6.483593e-11,2.429808e-16,3.191367e-16,3.191367e-16,-1.403805e-07,-1.373199e-18,1.287859e-09,-3.331077e-07,1.820493203788e-01,0.000000000000e+00,0.000000000000e+00
39383,139315.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,6.352252e-12,6.481701e-11,2.429811e-16,2.735645e-16,2.735645e-16,1.372045e-07,5.881585e-19,2.072416e-10,-3.330788e-07,1.820442758319e-01,0.000000000000e+00,0.000000000000e+00
39384,139320.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,5.599077e-12,6.479822e-11,2.429815e-16,3.647776e-16,3.647776e-16,-8.054451e-08,-2.409809e-19,4.588922e-10,-3.330498e-07,1.820392317458e-01,0.000000000000e+00,0.000000000000e+00
39385,139325.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,4.035883e-12,6.477933e-11,2.429819e-16,3.648025e-16,3.648025e-16,9.728870e-08,6.483508e-19,-2.028007e-09,-3.330208e-07,1.820341881206e-01,0.000000000000e+00,0.000000000000e+00
39386,139330.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,5.101697e-12,6.476042e-11,2.429822e-16,2.736206e-16,2.736206e-16,4.079237e-08,-2.780915e-19,-4.648134e-09,-3.329918e-07,1.820291449561e-01,0.000000000000e+00,0.000000000000e+00
39387,139335.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,4.085621e-12,6.474159e-11,2.429826e-16,3.648525e-16,3.648525e-16,-7.687470e-09,-3.163668e-19,6.217249e-10,-3.329629e-07,1.820241022524e-01,0.000000000000e+00,0.000000000000e+00
39388,139340.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,7.730705e-12,6.472288e-11,2.429830e-16,2.736581e-16,2.736581e-16,2.142391e-07,5.978464e-19,1.569115e-09,-3.329339e-07,1.820190600092e-01,0.000000000000e+00,0.000000000000e+00
39389,139345.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,3.282707e-12,6.470404e-11,2.429834e-16,3.649024e-16,3.649024e-16,-1.093432e-08,2.370104e-19,-1.154632e-09,-3.329050e-07,1.820140182266e-01,0.000000000000e+00,0.000000000000e+00
39390,139350.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,4.291678e-12,6.468522e-11,3.239783e-16,3.649274e-16,3.649274e-16,7.290472e-08,-2.238285e-19,-4.884981e-09,-3.328760e-07,1.820089769046e-01,0.000000000000e+00,0.000000000000e+00
39391,139355.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,5.279333e-12,6.466618e-11,2.429841e-16,3.649524e-16,3.649524e-16,2.189695e-08,-1.152865e-18,-7.001807e-09,-3.328471e-07,1.820039360429e-01,0.000000000000e+00,0.000000000000e+00
39392,139360.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,4.703793e-12,6.464762e-11,2.429845e-16,2.737330e-16,2.737330e-16,5.479934e-08,-6.559211e-20,-7.238654e-09,-3.328181e-07,1.819988956416e-01,0.000000000000e+00,0.000000000000e+00
39393,139365.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,6.430412e-12,6.462889e-11,2.429848e-16,3.650023e-16,3.650023e-16,4.896435e-08,1.821438e-18,-6.010007e-09,-3.327892e-07,1.819938557007e-01,0.000000000000e+00,0.000000000000e+00
39394,139370.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,5.456968e-12,6.461014e-11,2.429852e-16,2.737705e-16,2.737705e-16,1.766555e-07,1.051962e-18,-3.641532e-09,-3.327602e-07,1.819888162199e-01,0.000000000000e+00,0.000000000000e+00
39395,139375.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,5.648815e-12,6.459128e-11,2.429856e-16,3.650523e-16,3.650523e-16,2.689790e-07,2.138758e-20,-8.792966e-09,-3.327313e-07,1.819837771994e-01,0.000000000000e+00,0.000000000000e+00
39396,139380.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,6.366463e-12,6.457255e-11,2.429859e-16,2.738079e-16,2.738079e-16,7.850755e-08,-4.681975e-19,-1.204962e-08,-3.327024e-07,1.819787386389e-01,0.000000000000e+00,0.000000000000e+00
39397,139385.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,5.691447e-12,6.455379e-11,2.429863e-16,3.194644e-16,3.194644e-16,1.097223e-07,4.268517e-19,-1.012523e-08,-3.326734e-07,1.819737005386e-01,0.000000000000e+00,0.000000000000e+00
39398,139390.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,3.886669e-12,6.453511e-11,2.429867e-16,2.738454e-16,2.738454e-16,3.579743e-09,-7.030373e-19,-6.454097e-09,-3.326445e-07,1.819686628981e-01,0.000000000000e+00,0.000000000000e+00
39399,139395.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,5.080381e-12,6.451630e-11,3.239827e-16,3.651522e-16,3.651522e-16,-1.603453e-07,-6.242103e-19,-7.371881e-09,-3.326156e-07,1.819636257177e-01,0.000000000000e+00,0.000000000000e+00
39400,139400.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,4.959588e-12,6.449772e-11,2.429874e-16,2.738829e-16,2.738829e-16,1.689382e-07,2.652801e-19,-4.026409e-09,-3.325867e-07,1.819585889970e-01,0.000000000000e+00,0.000000000000e+00
39401,139405.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,7.993606e-12,6.447876e-11,2.429878e-16,3.652021e-16,3.652021e-16,1.288481e-07,4.189637e-19,-1.953993e-09,-3.325578e-07,1.819535527362e-01,0.000000000000e+00,0.000000000000e+00
39402,139410.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,4.625633e-12,6.446008e-11,2.429882e-16,2.739203e-16,2.739203e-16,-2.532188e-07,1.168376e-18,-3.360275e-09,-3.325289e-07,1.819485169351e-01,0.000000000000e+00,0.000000000000e+00
39403,139415.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,3.879563e-12,6.444120e-11,2.429885e-16,2.739391e-16,2.739391e-16,-5.841914e-08,-4.399807e-19,-2.309264e-09,-3.325000e-07,1.819434815937e-01,0.000000000000e+00,0.000000000000e+00
39404,139420.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,6.139089e-12,6.442271e-11,2.429889e-16,3.196174e-16,3.196174e-16,-7.040779e-08,8.173868e-20,2.368476e-10,-3.324711e-07,1.819384467118e-01,0.000000000000e+00,0.000000000000e+00
39405,139425.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,6.394885e-12,6.440402e-11,2.429893e-16,3.196393e-16,3.196393e-16,-1.406755e-07,9.082311e-19,1.199041e-09,-3.324422e-07,1.819334122895e-01,0.000000000000e+00,0.000000000000e+00
39406,139430.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,5.400125e-12,6.438530e-11,3.239862e-16,2.739953e-16,3.239862e-16,-1.253219e-07,-2.432573e-19,-3.049413e-09,-3.324133e-07,1.819283783267e-01,0.000000000000e+00,0.000000000000e+00
39407,139435.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,3.517187e-12,6.436648e-11,2.429900e-16,2.740140e-16,2.740140e-16,-1.161527e-07,4.167402e-19,-4.662937e-09,-3.323844e-07,1.819233448233e-01,0.000000000000e+00,0.000000000000e+00
39408,139440.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,4.078515e-12,6.434771e-11,2.429904e-16,2.740327e-16,2.740327e-16,-1.211414e-08,2.085289e-19,-6.661338e-09,-3.323555e-07,1.819183117792e-01,0.000000000000e+00,0.000000000000e+00
39409,139445.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,5.066170e-12,6.432933e-11,2.429907e-16,2.740515e-16,2.740515e-16,-8.323248e-08,-1.246832e-18,-4.914587e-09,-3.323266e-07,1.819132791944e-01,0.000000000000e+00,0.000000000000e+00
39410,139450.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,5.094591e-12,6.431054e-11,2.429911e-16,2.740702e-16,2.740702e-16,3.696911e-08,8.912375e-19,-2.812565e-10,-3.322977e-07,1.819082470688e-01,0.000000000000e+00,0.000000000000e+00
39411,139455.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,5.201173e-12,6.429188e-11,2.429915e-16,3.197704e-16,3.197704e-16,-3.473227e-08,-7.453361e-19,-2.131628e-09,-3.322689e-07,1.819032154024e-01,0.000000000000e+00,0.000000000000e+00
39412,139460.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,4.504841e-12,6.427320e-11,2.429919e-16,2.741077e-16,2.741077e-16,-1.726836e-07,1.041956e-18,-5.713948e-09,-3.322400e-07,1.818981841951e-01,0.000000000000e+00,0.000000000000e+00
39413,139465.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,5.741185e-12,6.425443e-11,2.429922e-16,3.655019e-16,3.655019e-16,-1.184816e-07,-2.599332e-19,-3.138230e-09,-3.322111e-07,1.818931534468e-01,0.000000000000e+00,0.000000000000e+00
39414,139470.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,4.440892e-12,6.423592e-11,2.429926e-16,3.655269e-16,3.655269e-16,-2.602895e-09,-1.195269e-18,-8.585725e-10,-3.321823e-07,1.818881231574e-01,0.000000000000e+00,0.000000000000e+00
39415,139475.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,4.952483e-12,6.421721e-11,2.429930e-16,3.655518e-16,3.655518e-16,-1.080391e-07,-3.762944e-19,2.309264e-09,-3.321534e-07,1.818830933270e-01,0.000000000000e+00,0.000000000000e+00
39416,139480.000000,5.000000,1.200000000000e-02,1.200000000000e-02,5.000494505495e+01,4.999373626374e-02,4,3.936407e-12,6.419840e-11,3.239911e-16,3.655768e-16,3.655768e-16,1.006695e-08,-1.840550e-18,4.144833e-09,-3.321246e-07,1.818780639554e-01,0.000000000000e+00,0.000000000000e+00
